airport1,airport2,Oneworld,StarAlliance,Skyteam
OKC,ORD,2.0,2.0,0.0
OKJ,PVG,2.0,0.0,2.0
OMA,ORD,2.0,2.0,0.0
OMA,PHX,2.0,0.0,0.0
ONT,PDX,2.0,0.0,0.0
ONT,PHX,2.0,0.0,0.0
ONT,SEA,2.0,0.0,0.0
OOL,SYD,2.0,0.0,0.0
OPO,ORY,2.0,2.0,0.0
OPO,ZRH,1.0,4.0,0.0
ORD,PBI,2.0,0.0,0.0
ORD,PDX,2.0,2.0,0.0
ORD,PEK,2.0,4.0,0.0
ORD,PHL,2.0,2.0,0.0
ORD,PHX,2.0,2.0,0.0
ORD,PIA,2.0,2.0,0.0
ORD,PIT,2.0,2.0,0.0
ORD,PSP,2.0,0.0,0.0
ORD,PVG,2.0,4.0,0.0
ORD,PVR,2.0,2.0,0.0
ORD,RDU,2.0,2.0,0.0
ORD,RIC,2.0,2.0,0.0
ORD,RNO,2.0,0.0,0.0
ORD,ROC,2.0,2.0,0.0
ORD,RST,2.0,0.0,0.0
ORD,RSW,2.0,2.0,0.0
ORD,SAN,2.0,2.0,0.0
ORD,SAT,2.0,2.0,0.0
ORD,SDF,2.0,2.0,0.0
ORD,SEA,2.0,2.0,0.0
ORD,SFO,2.0,2.0,0.0
ORD,SGF,2.0,2.0,0.0
ORD,SJC,2.0,0.0,0.0
ORD,SJD,2.0,2.0,0.0
ORD,SJU,2.0,2.0,0.0
ORD,SLC,2.0,2.0,2.0
ORD,SNA,2.0,2.0,0.0
ORD,STL,2.0,2.0,0.0
ORD,SUX,2.0,0.0,0.0
ORD,SYR,2.0,2.0,0.0
ORD,TOL,2.0,0.0,0.0
ORD,TPA,2.0,2.0,0.0
ORD,TUL,2.0,2.0,0.0
ORD,TUS,2.0,0.0,0.0
ORD,TVC,2.0,2.0,0.0
ORD,TXL,2.0,0.0,0.0
ORD,TYS,2.0,2.0,0.0
ORD,XNA,2.0,2.0,0.0
ORD,YKF,2.0,0.0,0.0
ORD,YUL,2.0,4.0,0.0
ORD,YVR,2.0,4.0,2.0
ORD,YYC,2.0,4.0,2.0
ORD,YYZ,2.0,4.0,0.0
ORF,PHL,2.0,0.0,0.0
ORY,PMI,2.0,0.0,4.0
ORY,RBA,2.0,0.0,0.0
ORY,SVQ,2.0,0.0,0.0
ORY,TFN,2.0,0.0,0.0
ORY,TFS,2.0,0.0,0.0
ORY,VLC,2.0,0.0,0.0
OSL,TXL,2.0,2.0,0.0
OSS,OVB,2.0,0.0,0.0
OSS,URC,2.0,0.0,0.0
OTP,SOF,2.0,0.0,2.0
OTP,TXL,2.0,0.0,0.0
OVB,PEK,2.0,0.0,0.0
OVB,PRG,2.0,0.0,0.0
OVB,TAS,2.0,0.0,0.0
OVB,URC,4.0,0.0,0.0
OVB,UUD,2.0,0.0,0.0
OVB,VVO,2.0,0.0,2.0
OVB,YKS,2.0,0.0,0.0
OVD,PMI,2.0,0.0,0.0
OVD,SVQ,2.0,0.0,0.0
OVD,VLC,2.0,0.0,0.0
PBI,PHL,2.0,0.0,0.0
PBO,PER,2.0,2.0,0.0
PDX,PHL,2.0,0.0,0.0
PDX,PHX,2.0,0.0,0.0
PDX,SAN,2.0,0.0,0.0
PDX,SFO,2.0,2.0,0.0
PDX,SJC,2.0,0.0,0.0
PDX,SNA,2.0,0.0,0.0
PDX,YVR,2.0,4.0,0.0
PEK,PVG,2.0,8.0,2.0
PEK,SEA,4.0,0.0,4.0
PEK,SHA,2.0,4.0,2.0
PEK,SHE,2.0,4.0,2.0
PEK,SVO,2.0,2.0,2.0
PEK,SVX,2.0,0.0,0.0
PEK,SWA,2.0,4.0,0.0
PEK,SYX,2.0,4.0,0.0
PEK,SZX,2.0,4.0,0.0
PEK,TAS,2.0,0.0,0.0
PEK,TEN,2.0,0.0,0.0
PEK,URC,2.0,4.0,0.0
PEK,UUD,2.0,0.0,0.0
PEK,VVO,2.0,0.0,0.0
PEK,WUH,2.0,4.0,2.0
PEK,WUS,4.0,0.0,0.0
PEK,XIY,2.0,4.0,2.0
PEK,XMN,4.0,4.0,0.0
PEK,XNN,2.0,4.0,2.0
PEK,YIW,2.0,4.0,0.0
PEK,YKS,2.0,0.0,0.0
PEK,YNJ,2.0,4.0,0.0
PEK,ZUH,2.0,4.0,0.0
PEK,ZYI,2.0,4.0,0.0
PEN,SIN,2.0,2.0,0.0
PEN,SZB,2.0,0.0,0.0
PEN,USM,2.0,0.0,0.0
PER,PHE,2.0,0.0,0.0
PER,SIN,2.0,4.0,2.0
PER,SYD,4.0,0.0,0.0
PER,ZNE,2.0,0.0,0.0
PET,POA,1.0,0.0,0.0
PHF,PHL,2.0,0.0,0.0
PHL,PHX,2.0,0.0,0.0
PHL,PIT,2.0,0.0,0.0
PHL,PLS,2.0,0.0,0.0
PHL,PUJ,2.0,0.0,0.0
PHL,PVD,2.0,0.0,0.0
PHL,PWM,1.0,0.0,0.0
PHL,RDU,2.0,0.0,2.0
PHL,RIC,2.0,0.0,0.0
PHL,ROA,2.0,0.0,0.0
PHL,ROC,2.0,0.0,0.0
PHL,RSW,2.0,0.0,0.0
PHL,SAN,2.0,0.0,0.0
PHL,SAT,2.0,0.0,0.0
PHL,SAV,2.0,0.0,0.0
PHL,SBY,2.0,0.0,0.0
PHL,SCE,2.0,0.0,0.0
PHL,SDF,2.0,0.0,0.0
PHL,SDQ,2.0,0.0,0.0
PHL,SEA,2.0,0.0,0.0
PHL,SFO,2.0,2.0,0.0
PHL,SJU,2.0,0.0,0.0
PHL,SLC,2.0,0.0,2.0
PHL,STL,2.0,0.0,0.0
PHL,STT,2.0,0.0,0.0
PHL,SWF,2.0,0.0,0.0
PHL,SXM,2.0,0.0,0.0
PHL,SYR,2.0,0.0,0.0
PHL,TLV,2.0,0.0,0.0
PHL,TPA,2.0,0.0,0.0
PHL,TYS,2.0,0.0,0.0
PHL,VCE,2.0,0.0,0.0
PHL,YHZ,2.0,0.0,0.0
PHL,YOW,2.0,0.0,0.0
PHL,YQB,2.0,0.0,0.0
PHL,YUL,2.0,0.0,0.0
PHL,YYZ,2.0,4.0,0.0
PHL,ZRH,2.0,0.0,0.0
PHX,PIT,2.0,0.0,0.0
PHX,PSP,2.0,0.0,0.0
PHX,PVR,2.0,0.0,0.0
PHX,RNO,2.0,0.0,0.0
PHX,SAN,2.0,0.0,0.0
PHX,SAT,2.0,0.0,0.0
PHX,SBA,2.0,0.0,0.0
PHX,SBP,2.0,0.0,0.0
PHX,SEA,2.0,0.0,0.0
PHX,SFO,2.0,2.0,0.0
PHX,SJC,2.0,0.0,0.0
PHX,SJD,2.0,0.0,0.0
PHX,SLC,2.0,0.0,2.0
PHX,SMF,2.0,0.0,0.0
PHX,SNA,2.0,0.0,0.0
PHX,STL,2.0,0.0,0.0
PHX,TPA,2.0,0.0,0.0
PHX,TUS,2.0,0.0,0.0
PHX,YEG,2.0,0.0,0.0
PHX,YUM,2.0,0.0,0.0
PHX,YVR,2.0,0.0,0.0
PHX,YYC,2.0,0.0,0.0
PHX,ZIH,2.0,0.0,0.0
PIT,RDU,2.0,0.0,0.0
PIT,STL,2.0,0.0,0.0
PKC,VVO,2.0,0.0,2.0
PKU,SZB,2.0,0.0,0.0
PMC,PUQ,2.0,0.0,0.0
PMC,SCL,2.0,0.0,0.0
PMI,SCQ,2.0,0.0,1.0
PMI,SVQ,2.0,0.0,1.0
PMI,TLS,2.0,0.0,0.0
PMI,VLC,2.0,0.0,4.0
PNH,SGN,2.0,0.0,2.0
POM,SYD,2.0,0.0,0.0
POS,UVF,4.0,0.0,0.0
PQQ,SYD,2.0,2.0,0.0
PSP,SFO,2.0,2.0,3.0
PTP,SJU,2.0,0.0,0.0
PTY,SJO,2.0,4.0,2.0
PUQ,SCL,1.0,0.0,0.0
PUS,SHE,2.0,2.0,0.0
PVG,SHE,2.0,0.0,2.0
PVG,SYD,2.0,4.0,2.0
PVG,SYX,2.0,0.0,2.0
PVG,SZX,2.0,6.0,2.0
PVG,TAO,2.0,2.0,2.0
PVG,TPE,2.0,4.0,4.0
PVG,URC,2.0,0.0,2.0
PVG,WUH,4.0,0.0,2.0
PVG,XIY,4.0,4.0,2.0
PVG,YNJ,2.0,0.0,2.0
PVG,ZUH,2.0,0.0,2.0
PVR,SAN,2.0,0.0,2.0
PVR,SFO,2.0,2.0,2.0
REC,SSA,2.0,0.0,0.0
SAN,SEA,2.0,0.0,2.0
SAN,STS,2.0,0.0,0.0
SAN,YYC,2.0,0.0,0.0
SCL,SYD,2.0,0.0,0.0
SCQ,TFN,2.0,0.0,0.0
SDK,TWU,2.0,0.0,0.0
SDU,VIX,2.0,0.0,0.0
SEA,SFO,2.0,2.0,3.0
SEA,SJC,2.0,0.0,0.0
SEA,SMF,2.0,0.0,1.0
SEA,SNA,2.0,0.0,0.0
SEA,STL,2.0,0.0,0.0
SEA,YVR,2.0,4.0,2.0
SGN,SYD,2.0,0.0,2.0
SHA,SWA,2.0,0.0,2.0
SHA,SZX,2.0,4.0,2.0
SHA,URC,2.0,0.0,2.0
SHA,WUH,2.0,0.0,2.0
SHA,XIY,2.0,0.0,2.0
SHA,XMN,4.0,0.0,2.0
SHA,ZUH,2.0,0.0,2.0
SHE,SJW,2.0,0.0,0.0
SHE,TAO,4.0,4.0,2.0
SHE,TNA,4.0,2.0,0.0
SHE,TPE,2.0,2.0,0.0
SHE,TYN,2.0,4.0,0.0
SHE,WUH,2.0,4.0,0.0
SHE,XIY,2.0,4.0,4.0
SHE,XMN,4.0,0.0,0.0
SHE,YIW,2.0,0.0,0.0
SHE,YNT,2.0,0.0,0.0
SHE,YNZ,2.0,0.0,0.0
SIN,SYD,6.0,4.0,2.0
SIN,SZB,2.0,0.0,0.0
SIN,TAS,2.0,0.0,0.0
SIN,USM,2.0,2.0,0.0
SIN,XMN,4.0,2.0,0.0
SJU,VIJ,2.0,0.0,0.0
SJU,VQS,2.0,0.0,0.0
SJW,SZX,2.0,0.0,0.0
SJW,URC,2.0,0.0,0.0
SOF,TXL,2.0,0.0,0.0
SVO,URC,2.0,0.0,2.0
SVQ,TFN,2.0,0.0,2.0
SVQ,TLS,2.0,0.0,2.0
SVQ,VLC,2.0,0.0,0.0
SWA,SYX,2.0,0.0,0.0
SWA,WUH,2.0,0.0,0.0
SWA,YIW,2.0,0.0,0.0
SWA,ZUH,2.0,0.0,0.0
SYD,TMW,2.0,0.0,0.0
SYD,VLI,2.0,0.0,0.0
SYD,WGA,2.0,0.0,0.0
SYD,WLG,2.0,2.0,2.0
SYD,ZQN,2.0,0.0,0.0
SYX,SZX,2.0,4.0,0.0
SYX,WUH,2.0,0.0,2.0
SYX,XIY,2.0,0.0,0.0
SYX,XMN,4.0,2.0,0.0
SYX,YCU,2.0,0.0,0.0
SYX,YTY,2.0,0.0,0.0
SYX,ZHA,2.0,0.0,0.0
SYX,ZUH,2.0,0.0,0.0
SZB,TGG,2.0,0.0,0.0
SZB,USM,2.0,0.0,0.0
SZG,TXL,2.0,0.0,0.0
SZX,TAO,2.0,4.0,0.0
SZX,TEN,2.0,0.0,0.0
SZX,TPE,2.0,2.0,2.0
SZX,TSN,4.0,4.0,0.0
SZX,TXN,2.0,0.0,0.0
SZX,WNZ,2.0,4.0,0.0
SZX,WUH,2.0,4.0,2.0
SZX,WUX,2.0,4.0,2.0
SZX,XIY,2.0,4.0,2.0
SZX,XMN,4.0,4.0,0.0
SZX,ZYI,2.0,0.0,0.0
TAO,TXN,2.0,0.0,0.0
TAO,TYN,2.0,2.0,2.0
TAO,WUH,2.0,2.0,2.0
TAO,XIY,2.0,2.0,2.0
TAO,XMN,4.0,2.0,0.0
TAS,URC,2.0,0.0,0.0
TBS,URC,2.0,0.0,0.0
TCG,URC,2.0,0.0,0.0
TFN,VLC,2.0,0.0,0.0
TFS,VGO,2.0,0.0,0.0
TNA,URC,4.0,2.0,0.0
TNA,WUH,4.0,2.0,0.0
TNA,XIY,2.0,2.0,2.0
TNA,XMN,4.0,2.0,0.0
TPE,URC,2.0,0.0,2.0
TPE,WUH,2.0,0.0,4.0
TPE,XMN,2.0,0.0,0.0
TRK,TWU,2.0,0.0,0.0
TSA,XMN,2.0,0.0,0.0
TSE,URC,2.0,0.0,0.0
TSN,WUH,4.0,0.0,2.0
TSN,XIY,4.0,4.0,0.0
TSN,XMN,4.0,4.0,0.0
TXN,TYN,4.0,0.0,0.0
TXN,XMN,4.0,0.0,0.0
TYN,URC,2.0,2.0,0.0
TYN,WUH,2.0,0.0,2.0
TYN,XIY,2.0,0.0,2.0
TYN,XMN,4.0,0.0,0.0
URC,WUH,4.0,0.0,1.0
URC,XIY,4.0,4.0,2.0
URC,XNN,2.0,0.0,0.0
URC,YIN,2.0,0.0,0.0
URC,YIW,2.0,0.0,0.0
UUS,VVO,2.0,0.0,2.0
UYN,XIY,2.0,0.0,2.0
VIE,ZRH,2.0,4.0,1.0
WNZ,WUH,2.0,0.0,2.0
WNZ,XIY,2.0,4.0,2.0
WUH,XIY,2.0,0.0,2.0
WUH,XMN,4.0,4.0,3.0
WUH,YNZ,2.0,0.0,0.0
WUH,ZUH,2.0,0.0,0.0
WUS,XMN,2.0,2.0,0.0
WXN,XIY,4.0,0.0,0.0
WXN,XMN,4.0,0.0,0.0
XFN,XMN,2.0,0.0,0.0
XIY,XMN,4.0,2.0,2.0
XIY,XNN,4.0,4.0,2.0
XMN,YIH,4.0,0.0,0.0
XMN,YIW,2.0,0.0,0.0
XMN,YNZ,4.0,0.0,0.0
XMN,ZUH,4.0,2.0,0.0
YEG,YVR,2.0,2.0,0.0
YEG,YZF,2.0,2.0,0.0
YIW,ZUH,2.0,0.0,0.0
AQP,JUL,3.0,0.0,1.0
ATL,FRA,1.0,4.0,6.0
ATL,MEX,1.0,0.0,10.0
AUH,HKG,1.0,0.0,0.0
BCI,BNE,1.0,0.0,0.0
BKK,NGO,1.0,4.0,0.0
BKQ,BNE,1.0,0.0,0.0
BME,PHE,1.0,0.0,0.0
BNE,DFW,2.0,0.0,0.0
BOG,CLO,1.0,6.0,0.0
CAN,NTG,1.0,4.0,0.0
CDG,MRS,1.0,0.0,7.0
CHC,NAN,1.0,0.0,0.0
CLT,GIG,1.0,0.0,0.0
CRW,DCA,1.0,0.0,0.0
CRW,DFW,1.0,0.0,0.0
CUZ,LIM,2.0,0.0,1.0
CWB,MIA,1.0,0.0,0.0
DFW,SYD,2.0,0.0,0.0
DPS,MEL,1.0,0.0,2.0
ENY,XIY,1.0,0.0,2.0
GUA,MAD,1.0,0.0,0.0
GUA,SJO,1.0,4.0,1.0
HEL,KTT,1.0,0.0,1.0
HRI,MAA,1.0,0.0,0.0
HRI,MLE,1.0,0.0,0.0
IQQ,SCL,1.0,0.0,0.0
LPB,MIA,1.0,0.0,0.0
MAD,SAL,2.0,0.0,0.0
MIA,POA,1.0,0.0,0.0
MIA,VVI,1.0,0.0,0.0
NTG,YNZ,1.0,0.0,0.0
PET,RIG,1.0,0.0,0.0
SIN,SUB,1.0,2.0,4.0
AAL,ARN,0.0,2.0,0.0
AAL,BLL,0.0,3.0,0.0
AAL,CPH,0.0,2.0,0.0
AAL,IST,0.0,3.0,0.0
AAR,CPH,0.0,2.0,0.0
ABE,ORD,0.0,2.0,0.0
ABJ,ACC,0.0,5.0,2.0
ABJ,BRU,0.0,7.0,0.0
ABJ,CKY,0.0,2.0,0.0
ABJ,COO,0.0,6.0,0.0
ABJ,IST,0.0,1.0,0.0
ABJ,LFW,0.0,5.0,0.0
ABJ,LOS,0.0,2.0,2.0
ABJ,OUA,0.0,10.0,0.0
ABQ,DEN,0.0,2.0,0.0
ABQ,IAH,0.0,2.0,0.0
ABQ,SFO,0.0,2.0,0.0
ABS,ASW,0.0,2.0,0.0
ABV,ADD,0.0,2.0,0.0
ABV,CAI,0.0,2.0,0.0
ABV,COO,0.0,2.0,0.0
ABV,FRA,0.0,2.0,0.0
ABV,LFW,0.0,2.0,0.0
ABV,NDJ,0.0,2.0,0.0
ABV,NIM,0.0,2.0,0.0
ABV,SSG,0.0,2.0,0.0
ABZ,BGO,0.0,2.0,0.0
ABZ,CPH,0.0,2.0,0.0
ABZ,FRA,0.0,2.0,0.0
ABZ,OSL,0.0,2.0,0.0
ABZ,SVG,0.0,2.0,0.0
ACA,IAH,0.0,2.0,0.0
ACC,ADD,0.0,2.0,0.0
ACC,CAI,0.0,2.0,0.0
ACC,FNA,0.0,2.0,2.0
ACC,FRA,0.0,2.0,0.0
ACC,IST,0.0,2.0,0.0
ACC,JNB,0.0,2.0,0.0
ACC,LFW,0.0,2.0,0.0
ACC,LIS,0.0,2.0,0.0
ACC,MLW,0.0,2.0,0.0
ACE,ZRH,0.0,2.0,0.0
ACV,CEC,0.0,2.0,0.0
ACV,SFO,0.0,2.0,0.0
ACV,SMF,0.0,2.0,0.0
ACY,IAH,0.0,2.0,0.0
ACY,ORD,0.0,2.0,0.0
ADA,ESB,0.0,2.0,0.0
ADA,IST,0.0,2.0,0.0
ADA,SAW,0.0,2.0,0.0
ADB,ESB,0.0,2.0,0.0
ADB,HAM,0.0,2.0,0.0
ADB,IST,0.0,2.0,0.0
ADB,MUC,0.0,2.0,0.0
ADB,SAW,0.0,2.0,0.0
ADD,AMH,0.0,2.0,0.0
ADD,ASO,0.0,2.0,0.0
ADD,AXU,0.0,2.0,0.0
ADD,BEY,0.0,2.0,0.0
ADD,BJR,0.0,2.0,0.0
ADD,BKK,0.0,4.0,0.0
ADD,BKO,0.0,4.0,0.0
ADD,BOM,0.0,4.0,0.0
ADD,CAI,0.0,4.0,0.0
ADD,CAN,0.0,6.0,0.0
ADD,CDG,0.0,2.0,0.0
ADD,COO,0.0,2.0,0.0
ADD,DAR,0.0,3.0,0.0
ADD,DEL,0.0,4.0,0.0
ADD,DIR,0.0,2.0,0.0
ADD,DLA,0.0,4.0,0.0
ADD,DMM,0.0,2.0,0.0
ADD,DXB,0.0,2.0,0.0
ADD,EBB,0.0,3.0,0.0
ADD,ENU,0.0,2.0,0.0
ADD,FBM,0.0,1.0,0.0
ADD,FCO,0.0,2.0,0.0
ADD,FIH,0.0,1.0,0.0
ADD,FRA,0.0,4.0,0.0
ADD,GDQ,0.0,2.0,0.0
ADD,GMB,0.0,2.0,0.0
ADD,HGA,0.0,2.0,0.0
ADD,HKG,0.0,2.0,0.0
ADD,HRE,0.0,6.0,0.0
ADD,IST,0.0,2.0,0.0
ADD,JED,0.0,10.0,2.0
ADD,JIB,0.0,4.0,4.0
ADD,JIJ,0.0,2.0,0.0
ADD,JIM,0.0,2.0,0.0
ADD,JNB,0.0,4.0,0.0
ADD,JRO,0.0,3.0,0.0
ADD,JUB,0.0,4.0,0.0
ADD,KGL,0.0,4.0,0.0
ADD,KRT,0.0,2.0,0.0
ADD,KWI,0.0,3.0,0.0
ADD,LAD,0.0,4.0,0.0
ADD,LBV,0.0,2.0,0.0
ADD,LFW,0.0,2.0,0.0
ADD,LHR,0.0,2.0,0.0
ADD,LLW,0.0,1.0,0.0
ADD,LOS,0.0,2.0,0.0
ADD,LUN,0.0,2.0,0.0
ADD,MBA,0.0,4.0,0.0
ADD,MCT,0.0,2.0,0.0
ADD,MPM,0.0,2.0,0.0
ADD,MQX,0.0,2.0,0.0
ADD,NBO,0.0,4.0,4.0
ADD,NDJ,0.0,2.0,0.0
ADD,NIM,0.0,2.0,0.0
ADD,OUA,0.0,2.0,0.0
ADD,PEK,0.0,4.0,0.0
ADD,PNR,0.0,2.0,0.0
ADD,PVG,0.0,2.0,0.0
ADD,RUH,0.0,2.0,2.0
ADD,SSG,0.0,4.0,0.0
ADD,SZE,0.0,2.0,0.0
ADD,TLV,0.0,2.0,0.0
ADE,IST,0.0,1.0,0.0
ADF,ESB,0.0,2.0,0.0
ADF,IST,0.0,2.0,0.0
ADL,AKL,0.0,2.0,0.0
ADL,SIN,0.0,4.0,0.0
ADZ,BAQ,0.0,2.0,0.0
ADZ,BOG,0.0,4.0,0.0
ADZ,CLO,0.0,2.0,0.0
ADZ,CTG,0.0,2.0,0.0
ADZ,MDE,0.0,2.0,0.0
ADZ,PEI,0.0,2.0,0.0
ADZ,PTY,0.0,2.0,0.0
AER,IST,0.0,2.0,2.0
AES,BGO,0.0,2.0,0.0
AES,CPH,0.0,2.0,0.0
AES,OSL,0.0,2.0,0.0
AES,TRD,0.0,2.0,0.0
AEX,IAH,0.0,2.0,0.0
AGA,BRU,0.0,2.0,0.0
AGH,ARN,0.0,2.0,0.0
AGP,ARN,0.0,2.0,0.0
AGP,DUS,0.0,2.0,0.0
AGP,FRA,0.0,2.0,0.0
AGP,GOT,0.0,2.0,0.0
AGP,GVA,0.0,2.0,0.0
AGP,IST,0.0,2.0,0.0
AGP,LIS,0.0,2.0,0.0
AGP,OSL,0.0,2.0,0.0
AGP,ZRH,0.0,2.0,0.0
AGR,BOM,0.0,2.0,0.0
AGR,HJR,0.0,1.0,0.0
AGU,IAH,0.0,2.0,0.0
AGX,COK,0.0,2.0,0.0
AHB,CAI,0.0,2.0,2.0
AIA,CDR,0.0,1.0,0.0
AIT,RAR,0.0,2.0,0.0
AJI,ESB,0.0,2.0,0.0
AJI,IST,0.0,2.0,0.0
AJL,CCU,0.0,2.0,0.0
AJL,IMF,0.0,2.0,0.0
AJR,LYC,0.0,2.0,0.0
AKJ,NGO,0.0,2.0,0.0
AKJ,TPE,0.0,4.0,0.0
AKL,APW,0.0,2.0,0.0
AKL,BHE,0.0,2.0,0.0
AKL,BKK,0.0,4.0,0.0
AKL,CHC,0.0,2.0,0.0
AKL,CNS,0.0,2.0,0.0
AKL,DUD,0.0,2.0,0.0
AKL,GIS,0.0,2.0,0.0
AKL,HLZ,0.0,2.0,0.0
AKL,KAT,0.0,2.0,0.0
AKL,KKE,0.0,2.0,0.0
AKL,LAX,0.0,4.0,0.0
AKL,NOU,0.0,2.0,0.0
AKL,NPE,0.0,2.0,0.0
AKL,NPL,0.0,2.0,0.0
AKL,NRT,0.0,6.0,0.0
AKL,NSN,0.0,2.0,0.0
AKL,OOL,0.0,2.0,0.0
AKL,PER,0.0,2.0,0.0
AKL,PMR,0.0,2.0,0.0
AKL,PPQ,0.0,2.0,0.0
AKL,PVG,0.0,4.0,0.0
AKL,RAR,0.0,2.0,0.0
AKL,ROT,0.0,2.0,0.0
AKL,SFO,0.0,4.0,0.0
AKL,SIN,0.0,4.0,0.0
AKL,TBU,0.0,2.0,0.0
AKL,TRG,0.0,2.0,0.0
AKL,TUO,0.0,2.0,0.0
AKL,VLI,0.0,2.0,0.0
AKL,WAG,0.0,2.0,0.0
AKL,WHK,0.0,2.0,0.0
AKL,WLG,0.0,2.0,0.0
AKL,WRE,0.0,2.0,0.0
AKL,ZQN,0.0,2.0,0.0
AKU,CTU,0.0,4.0,0.0
ALA,FRA,0.0,2.0,0.0
ALA,ICN,0.0,2.0,0.0
ALA,IST,0.0,2.0,0.0
ALA,TSE,0.0,4.0,0.0
ALB,CLE,0.0,2.0,0.0
ALB,EWR,0.0,2.0,0.0
ALB,IAD,0.0,2.0,0.0
ALB,ORD,0.0,2.0,0.0
ALC,ARN,0.0,2.0,0.0
ALC,BGO,0.0,2.0,0.0
ALC,KRS,0.0,2.0,0.0
ALC,OSL,0.0,2.0,0.0
ALC,SVG,0.0,2.0,0.0
ALC,TRD,0.0,2.0,0.0
ALF,OSL,0.0,2.0,0.0
ALF,TOS,0.0,3.0,0.0
ALG,CAI,0.0,2.0,0.0
ALG,FRA,0.0,2.0,0.0
ALG,IST,0.0,2.0,0.0
ALG,LIS,0.0,2.0,0.0
ALH,PER,0.0,2.0,0.0
ALS,DEN,0.0,2.0,0.0
ALS,FMN,0.0,2.0,0.0
AMA,DEN,0.0,2.0,0.0
AMA,IAH,0.0,2.0,0.0
AMD,BOM,0.0,2.0,0.0
AMD,DEL,0.0,2.0,0.0
AMD,HYD,0.0,2.0,0.0
AMD,KWI,0.0,2.0,0.0
AMD,SIN,0.0,2.0,0.0
AMS,ARN,0.0,2.0,4.0
AMS,AUH,0.0,2.0,8.0
AMS,BKK,0.0,2.0,4.0
AMS,CAI,0.0,2.0,2.0
AMS,CPH,0.0,4.0,6.0
AMS,DBV,0.0,2.0,0.0
AMS,EWR,0.0,4.0,4.0
AMS,FRA,0.0,4.0,4.0
AMS,IAD,0.0,4.0,4.0
AMS,IAH,0.0,4.0,4.0
AMS,IST,0.0,2.0,2.0
AMS,LJU,0.0,2.0,0.0
AMS,MUC,0.0,2.0,2.0
AMS,ORD,0.0,4.0,4.0
AMS,OSL,0.0,2.0,2.0
AMS,SAW,0.0,2.0,0.0
AMS,SIN,0.0,2.0,2.0
AMS,VIE,0.0,2.0,2.0
AMS,WAW,0.0,2.0,2.0
AMS,ZAG,0.0,2.0,0.0
ANC,DEN,0.0,2.0,0.0
ANC,ORD,0.0,2.0,0.0
ANC,SEA,0.0,2.0,2.0
ANF,LIM,0.0,2.0,0.0
ANF,SCL,0.0,2.0,0.0
ANU,EWR,0.0,2.0,0.0
ANU,YYZ,0.0,2.0,0.0
AOE,BRU,0.0,2.0,0.0
AOI,MUC,0.0,2.0,0.0
AOK,ATH,0.0,2.0,0.0
AOK,KSJ,0.0,2.0,0.0
AOK,RHO,0.0,2.0,0.0
AOO,IAD,0.0,2.0,0.0
AOO,JST,0.0,2.0,0.0
APL,JNB,0.0,2.0,0.0
APO,EOH,0.0,2.0,0.0
AQJ,IST,0.0,2.0,0.0
ARN,ATH,0.0,2.0,0.0
ARN,BGO,0.0,2.0,0.0
ARN,BHX,0.0,2.0,0.0
ARN,BKK,0.0,4.0,0.0
ARN,BLL,0.0,2.0,0.0
ARN,BLQ,0.0,2.0,0.0
ARN,BRU,0.0,2.0,0.0
ARN,CDG,0.0,2.0,4.0
ARN,CPH,0.0,4.0,0.0
ARN,DBV,0.0,2.0,0.0
ARN,DUB,0.0,2.0,0.0
ARN,DUS,0.0,4.0,0.0
ARN,EDI,0.0,2.0,0.0
ARN,EWR,0.0,4.0,0.0
ARN,FCO,0.0,2.0,0.0
ARN,FRA,0.0,6.0,0.0
ARN,GEV,0.0,2.0,0.0
ARN,GOT,0.0,5.0,0.0
ARN,GVA,0.0,6.0,0.0
ARN,HAM,0.0,2.0,0.0
ARN,IST,0.0,4.0,0.0
ARN,KLR,0.0,2.0,0.0
ARN,KLX,0.0,4.0,0.0
ARN,KRF,0.0,2.0,0.0
ARN,KRN,0.0,2.0,0.0
ARN,LED,0.0,2.0,2.0
ARN,LIN,0.0,2.0,0.0
ARN,LIS,0.0,2.0,0.0
ARN,LLA,0.0,2.0,0.0
ARN,LYC,0.0,2.0,0.0
ARN,MAN,0.0,4.0,0.0
ARN,MLA,0.0,2.0,0.0
ARN,MMX,0.0,2.0,0.0
ARN,MUC,0.0,4.0,0.0
ARN,NCE,0.0,2.0,0.0
ARN,ORD,0.0,2.0,0.0
ARN,OSD,0.0,2.0,0.0
ARN,OSL,0.0,4.0,0.0
ARN,OUL,0.0,2.0,0.0
ARN,PEK,0.0,4.0,0.0
ARN,PMI,0.0,2.0,0.0
ARN,PRG,0.0,2.0,3.0
ARN,PUY,0.0,2.0,0.0
ARN,RIX,0.0,2.0,0.0
ARN,RNB,0.0,2.0,0.0
ARN,SDL,0.0,2.0,0.0
ARN,SFT,0.0,2.0,0.0
ARN,SKG,0.0,4.0,0.0
ARN,SPU,0.0,2.0,0.0
ARN,SVG,0.0,2.0,0.0
ARN,SVO,0.0,2.0,2.0
ARN,TKU,0.0,4.0,0.0
ARN,TLL,0.0,2.0,0.0
ARN,TMP,0.0,6.0,0.0
ARN,TOS,0.0,2.0,0.0
ARN,TRD,0.0,2.0,0.0
ARN,UME,0.0,2.0,0.0
ARN,VAA,0.0,6.0,0.0
ARN,VBY,0.0,2.0,0.0
